cleaned_text,sentiment,sentiment_score,source
pake bootstrap mending anak smester akhir ngerjain lumayan,negative,0.6512050628662109,tiktok
wajar bang server anggar perintah banyak potong sana potong sini,neutral,0.8158347606658936,tiktok
jam malem baru lancar koohh,positive,0.9945127964019775,tiktok
mending benerin sistem,negative,0.9636205434799194,tiktok
tau kan tau kan duit,negative,0.7945799231529236,tiktok
coretax najis banget website jelekkk siapasi bikin bukan ngebantu mudah malah nyusahin masyarakat haduhh,negative,0.9995417594909668,twitter
wajib sampai pemberitahuan guna norma lebih lho aju mudah lalu coretax djp lihat pandu yuk segera aju waktu lewat,neutral,0.9921668767929077,twitter
setujuuuuu,positive,0.9982654452323914,tiktok
tadi komen bikin website coretax kakk,neutral,0.989448070526123,twitter
baik kertas keluarin uang,negative,0.9951959252357483,tiktok
pake smadav kayak,neutral,0.5817879438400269,tiktok
mbuat pake html,negative,0.764330267906189,tiktok
kalau memang bener mah parah banget harus kelas menkeu jangan lihat data cek lapang,negative,0.9980769157409668,tiktok
ubah data laku mandiri coretax apabila aktivasi unjung langsung kpp kpkp dekat hubung kring pajak salur telepon livcechat laman tks ragi,neutral,0.9983803033828735,twitter
mau ngomongin bobrok negeri habis bro,negative,0.9992098808288574,tiktok
anggar gede mungkin keluar kecil mungkin,negative,0.9676074385643005,tiktok
dasar pasal ayat pmk tahun sampai mohon betul kurang hapus batal aju berat laksana elektronik lalu portal wajib pajak mohon laku lalu coretax pilih menu,neutral,0.9988349080085754,twitter
open jasa coretax lapor pph unifikasi ppn gabung npwp suami istri registrasi aktivasi akun coretax,neutral,0.9990012049674988,twitter
buka coretax akhir bulan paksa,neutral,0.9984446167945862,twitter
sebentar kaji ulang,neutral,0.9927722811698914,tiktok
kpp pratama bekas utara buka program jemput bola coretax laksana prakarsa alam segar kawanpajak dapat asistensi aktivasi akun wajib pajak kode otorisasi sertifikat digital coretax manfaat sempat,neutral,0.9926611185073853,twitter
tanya tanya,negative,0.997134804725647,tiktok
mudah apa kak kalau email lupa kantorr,neutral,0.9881064891815186,tiktok
akibat pake coretax padahal tuh website jelas website lama dipake ciri khas perintah sekali,negative,0.9981718063354492,twitter
tiap tahun bikin pusing rakyat atur selalu ubah,negative,0.9651167988777161,tiktok
untung buat zaman jokowi kalau anies buat habis dibully sama abu janda kwn kwn,negative,0.9975453019142151,tiktok
kelas port rdp jangan port standar,negative,0.9423127174377441,tiktok
kak klau lupa email bagaimana ksh msuk email aktif email slalu dipke daftar,neutral,0.9962814450263977,tiktok
masuk developer sampe tengah,negative,0.9955388903617859,tiktok
antri djp jam pgi ampe jam soree orang layanin kurleb jam,positive,0.9552924036979675,tiktok
kdala email sama telpon,neutral,0.9826899766921997,tiktok
bayar pajak pake coretax jadi alir dana tunda awal guna coretax masif,neutral,0.9813046455383301,twitter
hai kak informasi masa pajak tahun pajak laku bayar masa pajak kapan kemudian informasi website guna lalu coretax djp online tks andy,neutral,0.9370815753936768,twitter
chatgpt deepseek coretax,neutral,0.6131981015205383,tiktok
aju nppn aju lalu coretax lalu menu layan wajib pajak layan administrasi buat mohon layan administrasi pemberitahuan guna nppn,neutral,0.9985345602035522,twitter
ngerti sama website hdh skip banget ngurusin coretax,negative,0.999439537525177,twitter
min website coretax astagaa siang susah masuk malem begini terus mau ngerjain apa min transaksi banyak hadeh,negative,0.9958803653717041,twitter
alas anynoumus programer lai urus perintah know your mind dude,negative,0.9920966625213623,tiktok
hahahaha,positive,0.9989816546440125,tiktok
bang buat website buat usaha fotographer berapa kira,neutral,0.9959194660186768,tiktok
halo kawanpajak kpp pratama cibitung laksana sosialisasi coretax wajib pajak badan mulai bulan oktober tempat ruang kelas pajak kpp pratama cibitung giat tuju tingkat paham kesiap wajib pajak lapor tahun,neutral,0.9986125230789185,twitter
hai kak maksud sertifikat elektronik aplikasi coretax minta panjang sertel aju scr tulis kpp daftar isi menandatangani amp sampai formulir minta sertifikat elektronik lamp per,neutral,0.9956035614013672,twitter
indah kickback berapa dana asli pakai bikin coretax milyar mungkin,neutral,0.5554680824279785,twitter
pajak buat pusing rakyat lapor susah tengah mati,negative,0.9995344877243042,tiktok
sini gua bikinin gausah kasih apa apa gua,negative,0.9944638609886169,tiktok
iyaa bub bikin coretax,neutral,0.88584965467453,twitter
salur paling berapa,neutral,0.9654331207275391,tiktok
haaaaa coretax random url ngix not found bagaimana yah profesional website banget,negative,0.9959908127784729,tiktok
mang aneh gua mau lapor pajak susah,negative,0.998490571975708,tiktok
kerja cepet bangett nunggu lama sat set poko baik pokok lah,positive,0.9993523955345154,tiktok
sinyal muter mantul dlu mars lalu pluto baru balik bum makanya muter muter,negative,0.9950249791145325,tiktok
anjir,neutral,0.9983783960342407,tiktok
ditpolairud sama tim direktorat jenderal pajak laksana giat sosialisasi registrasi akun coretax minta sertifikat elektronik bagi upaya tingkat paham patuh lapor tahun pph orang pribadi,neutral,0.9982811212539673,twitter
tanya wajib pajak dana pensiun bagaimana cara lapor angsur pph coretax,neutral,0.9973391890525818,twitter
pas mau buat npwp bagi lokasi susah banget kak mau ngepasin titik lokasi gabisa hufft,negative,0.9946460723876953,tiktok
pake wifi sinyal full buka gilir pke hotspot malah buka,negative,0.5441457033157349,tiktok
tiba tiba dapet email coretax,neutral,0.9922083020210266,twitter
wkwk coretax mahal sistem kek sipd,negative,0.9986812472343445,tiktok
ilang gitu cuma rahasia umum lah alir dana,negative,0.996976375579834,tiktok
website coretax perlu registrasi akun min soal pakai akun buat website djp belum,neutral,0.8917936682701111,twitter
pph status submiting terus min minggu import karyawan baru coretax minggu tanya pma jawabanya suruh nunggu detail,neutral,0.6195341944694519,twitter
sial coretax website npwp jelek oon kerja apa mas baruu website tolol,negative,0.9994887113571167,twitter
siapa vendor,neutral,0.9142476320266724,tiktok
bener banget,negative,0.9972196817398071,tiktok
tambah pihak kait website coretax muncul notif ikut mohon cerah min,neutral,0.9979971051216125,twitter
kawanpajak aktivasi akun coretax djp laku mana bahkan nikmat udara segar kebun raya bogor langsung akses laku proses aktivasi informasi lengkap cek,neutral,0.9936127066612244,twitter
urus coretax becus mau urus dana jumbo,negative,0.9989528656005859,twitter
kanwil djp papabrama hadir pojok pajak pegawai swiss belhotel cenderawasih biak nov serta dapat damping langsung kait aktivasi akun coretax djp kode otorisasi lapor informasi administrasi paja digital,neutral,0.9990383386611938,twitter
serba serbi yamaha scorpio bukan thread bookmark wkwkwkwk,negative,0.9943653345108032,tiktok
coretax error,negative,0.9976529479026794,twitter
marah yeu kocak sbg guna coretax wajar banget marah semua aplikasi pajak dijadiin satu website serentak januari sosialisasi minim error tiap hari wasting time banget kerja numpuk peduli banget sama cari root cause error wkwk bro,negative,0.9993048906326294,twitter
pake performance test,negative,0.9959553480148315,tiktok
nyanyi yuk login error error,negative,0.9725866913795471,tiktok
bagus web mirror komik,positive,0.9301342368125916,tiktok
buat biaya bikin coretax buat biaya makan healing,neutral,0.9123954772949219,tiktok
sehat sehat bang,positive,0.9990253448486328,tiktok
gilakk memang ngapain gonta ganti sistem bikin emosiiii habisin,negative,0.9944836497306824,tiktok
hai kak mohon kswp sila lalu coretax website menu layan pajak buat mohon penuh wajib wajib pajak kswp tks swan,neutral,0.9975038170814514,twitter
nasi goleng jagung fried rice with roasted corn corn crowned fried rice pakai jasa aseng apk analisa aman data oya kena heck kan,negative,0.8621442317962646,tiktok
iya bajetnya gelontor cuman ehhh,negative,0.9986496567726135,tiktok
hai kak umum bupot unduh menu dokumen akun coretax orang pribadi terima hasil kakak unduh bupot bupot sedia menu dokumen kakak minta,neutral,0.9977815747261047,twitter
era djp online gampang era coretax masalah,negative,0.8476727604866028,twitter
simulator coretax serta narasi jelas skenario tampil video tutorial pandu pandu lihat arah kursor ikon tanda tanya warna merah tks tihe,neutral,0.9888328313827515,twitter
coretax anying coretax anying bikin finance jadi pusing,negative,0.9954487681388855,tiktok
kendala plisssss help,neutral,0.9969813227653503,tiktok
org ribut fishery jujur lah liat perintah kek bagaimana,negative,0.9994114637374878,tiktok
sabar orang bijak taat pajak,positive,0.9948687553405762,tiktok
min login website coretax djp akses tolak pesan error akses sistem coretax henti padahal guna browser beda guna tools scrapper crawling data aplikasi bot apa bagaimana,negative,0.9913555979728699,twitter
akhirnyaaaa adaaa ngomong soal coretax memang semua siap kena imbas rakyat,negative,0.9873676300048828,tiktok
coretax aplikasi website min bagaimana cara akses,neutral,0.9917095303535461,twitter
kebanyakn korup jengkel banget,negative,0.9995661377906799,tiktok
kalau transparan bukan indo,negative,0.9927778840065002,tiktok
hai kak tampil faktur pajak sila guna filter pilih masa pajak ingin sistem coretax sedang sempurna tingkat kualitas masuk salah satu menu faktur pajak tks dhni,neutral,0.9782623052597046,twitter
ngakak pake bootstrap,negative,0.9968376159667969,tiktok
baik pegawai,positive,0.9425533413887024,tiktok
kek bakal lebih cepet cpanel wkwkkw,negative,0.9932872653007507,tiktok
nah gin,negative,0.8215651512145996,tiktok
tahun ajar brevet tuju biar paham alur pajak dasar makanya abs jujur setting hasil kena pajak ato meminimalisir cara elegan legal,neutral,0.4865117073059082,tiktok
bikin npwp online gakelar kelar krna error mulu pdhl step akhir ngabisin pulsa,negative,0.9877679944038391,tiktok
sumpah iya anjir kemaren bikin nib coretax susah minta ampun,negative,0.9989150762557983,tiktok
pandu lupa kata sandi coretax dapat taut ikut,neutral,0.9988040924072266,twitter
akhir kantor pajak kak memang tolol website baru coretax coretax,negative,0.9701730608940125,twitter
balikin djp,neutral,0.9983004927635193,tiktok
yuk kawanpajak segera aktif akun coretax lalu website cek tutorial lengkap lalu,neutral,0.9978542923927307,twitter
aktivasi akun hasil surat terbit akun kirim email daftar kakak terima informasi salah satu password kata sandi login akun coretax,neutral,0.9971108436584473,twitter
coretax min coretax jam bnr akses sama sekali mana besok terkahir batas waktu upload faktur pajak dana gede buat apps masa hampir bulan bner kalau bner awal gausah rilis coretax,negative,0.9976377487182617,twitter
kantor wilayah direktorat jenderal pajak djp kalimantan barat selenggara giat kelas pajak edukasi coretax tahun instansi perintah pusat langsung lama hari rabu kamis november aula sungai lawi kanwil djp kalimantan barat,neutral,0.9976748824119568,twitter
hai kak mohon maaf atas ketidaknyamanannya kendala apabila alami kendala mohon coba laku ikut akses website coretax,neutral,0.9717204570770264,twitter
buat aplikasi pake chatgpt,neutral,0.9893075823783875,tiktok
heran sama perintah,positive,0.6686223149299622,tiktok
tau website perintah sulit kaya coretax,negative,0.9985105395317078,twitter
kakak hendak npwp aktif mohon aktif npwp nonaktif aju online lalu akun coretax wajib pajak menu portal ubah status aktif nonaktif,neutral,0.9989014863967896,twitter
work kakak paham pajak coretax mohon cerah pleasee pikir smpe sekarang,neutral,0.700438380241394,twitter
gek klean bikin dak lewat djp,neutral,0.9979998469352722,tiktok
kalau login coretax arti aman kan min,neutral,0.7708225250244141,twitter
jelas apps korup,negative,0.9993470311164856,tiktok
hahahaha,positive,0.7640480399131775,tiktok
sisa pake meeting uang saku,neutral,0.8983515501022339,tiktok
pajak kelola baik bangun lebih lancar jadi untung bukan cuma perintah,positive,0.9818097352981567,tiktok
hai kak mohon maaf atas ketidaknyamanannya kendala lapor error proses submit sedang jalan mohon tunggu proses selesai harap laku ikut akses coretax laku clear cache cookies browser guna,neutral,0.9886574149131775,twitter
hai kak menu sampai surat tanggap kait surat tegur laman coretax kakak beri tanggap sila hubung kpp daftar tks iqoh,neutral,0.9864146113395691,twitter
tepuk tangan mending kalian cari solusi biar hari emosi sama sistem,negative,0.9966337084770203,tiktok
login coretax pake tombol enter sekarang mesti klik tombol login,neutral,0.9850131273269653,tiktok
kerja kacau gara,negative,0.999362051486969,tiktok
paling cuma masuk kantong pribadi,neutral,0.957851767539978,tiktok
anggar buat web buat web sisa masuk kantong mana mungkin loading lama bet,negative,0.7399865388870239,tiktok
bahkan djp lot,negative,0.9994194507598877,tiktok
apabila pib tsb muncul prepopulated kakak menginput manual lalu menu efaktur dokumen pajak masuk buat dokumen pajak masuk format isi nomor dokumen coretax nomor daftar pib digit ntpn,neutral,0.9982744455337524,twitter
ajar coretax bikin nota dinas koordinasi giat feb edit video lapor hasil giat buat artikel website,neutral,0.9988148212432861,twitter
hahahaha,positive,0.9989816546440125,tiktok
kmrn tinggal isi ulang sblmnya login coretax dulu,neutral,0.9985758066177368,twitter
jangaaan buat lagu baru misuhin coretax,neutral,0.9394851326942444,twitter
bang loadingnya rumit,negative,0.999182403087616,tiktok
bikin ramah banget cepet proses,positive,0.9968326687812805,tiktok
abang abang kalau canda bikin ketawa pake cpanel makasih bang bikin senyum malem malem ruwet,positive,0.9469338655471802,tiktok
kendala akses coretax ubah data email nomor telepon aju lalu kantor layan pajak kpp kpkp dekat informasi alamat nomor kontak kpp kpkp lihat laman,neutral,0.9985429048538208,twitter
terus rakyat kapan liat mutasi rek tugas pajak,negative,0.9897301197052002,tiktok
haha malem begadang,negative,0.9975925087928772,tiktok
mau bikin,negative,0.6912747621536255,tiktok
halo coba buat npwp website coretax work type selalu gagal validasi min bantu,negative,0.9552061557769775,twitter
selamat datang indonesia gelap,neutral,0.991061806678772,tiktok
ngeri,positive,0.6329147219657898,tiktok
