cleaned_text,sentiment,sentiment_score,source,text,date,rating
loadingnya lama bat ampunn,negative,0.999196469783783,tiktok,loadingnya lama bat ampunn,,
apa orang pajak lihat orang pusing sakit beban waktu coretax sampe akhir bulan bijak mudah malah suruh sabar terus,negative,0.999150276184082,tiktok,apa orang pajak lihat orang pusing sakit beban waktu coretax sampe akhir bulan bijak mudah malah suruh sabar terus,,
fakta,positive,0.9715913534164428,tiktok,fakta,,
emggak sesderhana,negative,0.9988412261009216,tiktok,emggak sesderhana,,
"korupsi trus anggaran tuh, buat apk aja gak becuss",,,play_store,"korupsi trus anggaran tuh, buat apk aja gak becuss",2025-03-22 17:36:14,1.0
gara gara coretax bsa nagih,negative,0.998759627342224,tiktok,gara gara coretax bsa nagih,,
gimana sih pemerintah itu tidak bisa di andalkan bayar pajak aja ribet,,,play_store,gimana sih pemerintah itu tidak bisa di andalkan bayar pajak aja ribet,2025-06-17 21:28:24,1.0
"sa kesal sekali, buat npwp jadi susah semenjak jadi cortax. verif 2 hari 2 malam. bodoh sekali",,,play_store,"sa kesal sekali, buat NPWP jadi susah semenjak jadi cortax. verif 2 hari 2 malam. bodoh sekali",2025-05-23 09:32:33,1.0
emggak sesderhana,negative,0.9988412261009216,tiktok,emggak sesderhana,,
amanah pollll butuh mepet langsung sat set jadiiii,neutral,0.6809064149856567,tiktok,amanah pollll butuh mepet langsung sat set jadiiii,,
web dev xampp ngakak,positive,0.6440846920013428,tiktok,web dev xampp ngakak,,
hai kak opsi bayar pemindahbukuan deposit muncul apabila saldo deposit cukup sila laku kece menu buku besar atas deposit sebut ecek saldo deposit akun coretax,neutral,0.9978600144386292,twitter,hai kak opsi bayar pemindahbukuan deposit muncul apabila saldo deposit cukup sila laku kece menu buku besar atas deposit sebut ecek saldo deposit akun coretax,,
"full bug , apk gajelas .",,,play_store,"full bug , APK gajelas .",2025-01-11 02:03:22,1.0
tuju koh,positive,0.9538055062294006,tiktok,tuju koh,,
kalau lpor pajak pake djp apa coretax,neutral,0.9982612729072572,tiktok,kalau lpor pajak pake djp apa coretax,,
mau maklum. tapi ini punya pemerinyahan. gimana gak konyol mau masuk aplikasi nya aja harus ferifikasi. lewat email susahnya minta ampum sudah 5.jam belum.dapat email verifikasi..,,,play_store,Mau maklum. Tapi ini punya pemerinyahan. Gimana gak konyol mau masuk aplikasi nya aja harus ferifikasi. lewat email susahnya minta ampum sudah 5.jam belum.dapat email verifikasi..,2025-02-24 08:31:11,1.0
viralkan terus ngaca perintah apa sihh,negative,0.9987409710884094,tiktok,viralkan terus ngaca perintah apa sihh,,
"udah login tapi harus verifikasi ke email ,tapi kode verifikasi nya gak dikirim2 ke email 😡😡😡😡😡😡😡 udah berkali kali kirim di cek kotak masuk spam dll gak ada",,,play_store,"udah login tapi harus verifikasi ke email ,tapi kode verifikasi nya gak dikirim2 ke email 😡😡😡😡😡😡😡 udah berkali kali kirim di cek kotak masuk spam dll gak ada",2025-09-29 04:05:00,1.0
"liat commitan git nya aja, beneran anak sma jangan jangan yang ngerjain wokwokw",,,youtube,"liat commitan git nya aja, beneran anak sma jangan jangan yang ngerjain wokwokw",2025-11-11,
kak pas klik simpan tulis wajib pajak milik akun wajib pajak sila login laku lupa kata sandi maksudny apa,neutral,0.9937058091163636,tiktok,kak pas klik simpan tulis wajib pajak milik akun wajib pajak sila login laku lupa kata sandi maksudny apa,,
live chat kagak pernah bisa. di aplikasi maupun website. buat apa bikin aplikasi kalo gak guna!,,,play_store,Live chat kagak pernah bisa. Di aplikasi maupun website. Buat apa bikin aplikasi kalo gak guna!,2025-01-11 09:07:35,1.0
korupsiiiii,negative,0.9971843361854552,tiktok,korupsiiiii,,
please sekali roasting aplikasi paspor suka error,neutral,0.7922722697257996,tiktok,please sekali roasting aplikasi paspor suka error,,
jadi kalau kawanpuspa aktivasi akun coretax punya kode otorisasi sertifikat digital swipe buat simak pandu kunjung pandu lengkap,neutral,0.997269093990326,twitter,jadi kalau kawanpuspa aktivasi akun coretax punya kode otorisasi sertifikat digital swipe buat simak pandu kunjung pandu lengkap,,
bang tukang bakso uda depan rumah beli,neutral,0.9352248907089232,tiktok,bang tukang bakso uda depan rumah beli,,
terus masyarakat mau marah sama siapa,negative,0.9990046620368958,tiktok,terus masyarakat mau marah sama siapa,,
emgnya kenapa kalau ini org dapet or pengen dapet proyek ini?? kalau dia mampu kenapa enggak. koq lu sewot!,,,youtube,Emgnya kenapa kalau ini org dapet or pengen dapet proyek ini?? Kalau dia mampu kenapa enggak. Koq lu sewot!,2025-11-04,
kualitas manusia bidang ampass,negative,0.6282500624656677,tiktok,kualitas manusia bidang ampass,,
ajar sama system nalaysia,negative,0.99310302734375,tiktok,ajar sama system nalaysia,,
"sulit diakses, disaat butuh pembuatan npwp online buat kelengkapan administrasi malah tambah sulit. setelah opsi pernyataan semua terisi. akses di bagian no 7 loading lambat. terakhir ulang lagi dari awal, dan tetap seperti itu. mana pulsa terpotong terus tiap ngirim kode. sekali pencet lama masuk. gitu kedua kali pencet masuk bersamaan. tolong sebelum menerapkan aplikasi ini di akses/coba dahulu oleh pihak pihak yang memahami. dan memberi demo yanglebih bisa dimengerti oleh setiap kalangan.",,,play_store,"Sulit diakses, disaat butuh pembuatan npwp online buat kelengkapan administrasi malah tambah sulit. Setelah opsi pernyataan semua terisi. Akses di bagian no 7 loading lambat. Terakhir ulang lagi dari awal, dan tetap seperti itu. Mana pulsa terpotong terus tiap ngirim kode. Sekali pencet lama masuk. Gitu kedua kali pencet masuk bersamaan. Tolong sebelum menerapkan aplikasi ini di akses/coba dahulu oleh pihak pihak yang memahami. Dan memberi demo yanglebih bisa dimengerti oleh setiap kalangan.",2025-01-17 01:27:07,1.0
"bagusin lgi apk nya , masa dari kemaren saya mau minta efin sesusah itu , salah nya di kota/kelurahan terus padehal ngisinya udh bener tapi salah trus dari kemaren",,,play_store,"bagusin lgi apk nya , masa dari kemaren saya mau minta efin sesusah itu , salah nya di kota/kelurahan terus padehal ngisinya udh bener tapi salah trus dari kemaren",2025-03-26 00:43:50,1.0
ayo perbanyak kritikus yang membangun kayak gini,,,youtube,ayo perbanyak kritikus yang membangun kayak gini,2025-11-04,
pantes apple malas invest indo,negative,0.9993636012077332,tiktok,pantes apple malas invest indo,,
"banyak omong lu, lu uda programmer apa? terkenal aja kaga lu",,,youtube,"Banyak omong lu, lu uda programmer apa? terkenal aja kaga lu",2025-11-04,
uang buat web dan aplikasi terlalu banyak dikorupsi ya gini jadinya,,,play_store,uang buat web dan aplikasi terlalu banyak dikorupsi ya gini jadinya,2025-01-07 03:39:25,1.0
jalan depan rumah gua bolong bolong bayar pajak,negative,0.9759299755096436,tiktok,jalan depan rumah gua bolong bolong bayar pajak,,
"sangat lemot,dan tidak ada tanggapan keluhan akan aplikasi,gini mau maju gimana,aplikasi sekelas pemerintahan dibikin gk niat sama sekali",,,play_store,"Sangat lemot,dan tidak ada tanggapan keluhan akan aplikasi,gini mau maju gimana,aplikasi sekelas pemerintahan dibikin gk niat sama sekali",2025-01-17 01:35:50,1.0
unpopular opinion website ceisa sama nyebelinnya kek website coretax apa corruption,negative,0.9988021850585938,twitter,unpopular opinion website ceisa sama nyebelinnya kek website coretax apa corruption,,
kok mahal btw tahu djp online ganti coretax,negative,0.998504638671875,tiktok,kok mahal btw tahu djp online ganti coretax,,
emang gw bisa dateng ke kemenkeu trus buka codenya? lu kira sesimpel itu? kita bayar pajak makany kita bersuara sesuai bidang masing2,,,youtube, @amadeuscastor7510 emang gw bisa dateng ke kemenkeu trus buka codenya? Lu kira sesimpel itu? Kita bayar pajak makany kita bersuara sesuai bidang masing2,2025-11-04,
begini cara aktif aman akses coretax verifikasi langkah,neutral,0.9952324032783508,twitter,begini cara aktif aman akses coretax verifikasi langkah,,
ini cara login karena lupa pasword gmn? apk intansi pemerintahan negeri ini knp jelek2 ya??? jangan apa2 dikorupsi mulu napa sih?,,,play_store,ini cara login karena lupa pasword gmn? apk intansi pemerintahan negeri ini knp jelek2 ya??? jangan apa2 dikorupsi mulu napa sih?,2025-11-14 02:16:29,1.0
edukasi coretax online kpp pratama pondok gede undang kawan pajak hadir edukasi coretax online tema tahun laksana hari jumat jam,neutral,0.9980487823486328,twitter,edukasi coretax online kpp pratama pondok gede undang kawan pajak hadir edukasi coretax online tema tahun laksana hari jumat jam,,
asli kan cuma doang,negative,0.9636038541793824,tiktok,asli kan cuma doang,,
"korupsi doang lu getol, dari 2020 bikin npwp itu kartu ga jadi2 skrg kudu ada efin. gak jelas, ditelpon jawabannya selalu diluar jam operasional, lu kerjanya kapan?",,,play_store,"korupsi doang lu getol, dari 2020 bikin NPWP itu kartu ga jadi2 skrg kudu ada EFIN. Gak jelas, ditelpon jawabannya selalu diluar jam operasional, lu kerjanya kapan?",2025-09-21 00:57:06,1.0
heran banyak kabur luar,negative,0.9989001750946044,tiktok,heran banyak kabur luar,,
adat istiadat konoha,negative,0.9989277720451356,tiktok,adat istiadat konoha,,
bang luh canda kan indonesia banding sama amerika amerika korupsi triliun ajh penjara tahun indo tahun luh canda kan usah banding orang amerika bang,negative,0.999159336090088,tiktok,bang luh canda kan indonesia banding sama amerika amerika korupsi triliun ajh penjara tahun indo tahun luh canda kan usah banding orang amerika bang,,
share sbelumnya kena besarann anggar website ato apk terus compare aplikasi dana projek lebih kecil dri project coretax implementasi aplikasi bagai oangit neraka wkwkwkwkwkw,negative,0.9620524048805236,twitter,share sbelumnya kena besarann anggar website ato apk terus compare aplikasi dana projek lebih kecil dri project coretax implementasi aplikasi bagai oangit neraka wkwkwkwkwkw,,
kpp pratama pati buka layan pojok pajak sekretariat daerah setda rembang selasa rabu pojok pajak layan aktivasi akun coretax buat kode otorisasi ubah data,neutral,0.9984632730484008,twitter,kpp pratama pati buka layan pojok pajak sekretariat daerah setda rembang selasa rabu pojok pajak layan aktivasi akun coretax buat kode otorisasi ubah data,,
hai kak mohon maaf atas ketidaknyamanannya kakak kendala upload xml sila coba upload ulang bukti potong pph guna format xml unduh ulang website hasil sila cek,neutral,0.9921466708183287,twitter,hai kak mohon maaf atas ketidaknyamanannya kakak kendala upload xml sila coba upload ulang bukti potong pph guna format xml unduh ulang website hasil sila cek,,
"kalau udah separah itu agak susah memperbaikinya lagi, ini sama saja seseorang melempar jarum ke tumpukan jerami, tapi kita yang disuruh mengambil jarum tersebut didalam jerami. belum lagi coretax gak pake perlindungan cdn, bisa make cloudflare, buat menyembunyikan ip, sekaligus ui frontendnya di cache",,,youtube,"kalau udah separah itu agak susah memperbaikinya lagi, ini sama saja seseorang melempar jarum ke tumpukan jerami, tapi kita yang disuruh mengambil jarum tersebut didalam jerami. belum lagi coretax gak pake perlindungan CDN, bisa make cloudflare, buat menyembunyikan ip, sekaligus UI frontendnya di cache",2025-11-04,
apa sempet uat pas rilis malah nyusahin user,negative,0.9991732239723206,tiktok,apa sempet uat pas rilis malah nyusahin user,,
buat npwp lamah lot,neutral,0.7002735733985901,tiktok,buat npwp lamah lot,,
kantor layan pajak kpp pratama natar selenggara giat edukasi coretax wakil organisasi perangkat daerah opd kabupaten lampung selatan aula kpkp kalianda,neutral,0.9985893368721008,twitter,kantor layan pajak kpp pratama natar selenggara giat edukasi coretax wakil organisasi perangkat daerah opd kabupaten lampung selatan aula kpkp kalianda,,
pernah daftar npwp tiba daftar,neutral,0.9972047209739684,tiktok,pernah daftar npwp tiba daftar,,
bagi status faktur filter sesuai status hendak cari sila cek konsep masa ppn keluar sebut masuk kakak konfirmasi lawan transaksi keluar terbit masuk sistem coretax lawan transaksi,neutral,0.9943300485610962,twitter,bagi status faktur filter sesuai status hendak cari sila cek konsep masa ppn keluar sebut masuk kakak konfirmasi lawan transaksi keluar terbit masuk sistem coretax lawan transaksi,,
posisi,negative,0.9987393021583556,tiktok,posisi,,
bayar bayar mulu duit korupsi,negative,0.9987826943397522,tiktok,bayar bayar mulu duit korupsi,,
tau kan makan kaburajadulu,negative,0.5065550804138184,tiktok,tau kan makan kaburajadulu,,
iklan coretax liat,negative,0.9890844225883484,tiktok,iklan coretax liat,,
kalau telat bayar pajak denda bro situ jawab kok,negative,0.9407246112823486,tiktok,kalau telat bayar pajak denda bro situ jawab kok,,
males amat tiap buka aplikasi harus log in ulang mulu,,,play_store,males amat tiap buka aplikasi harus log in ulang mulu,2025-09-10 12:27:00,1.0
kalau lihat postingan medsos nge klaim kalau server coretax djp aman akses pihak luar pasti sebut benar alias hoaks,negative,0.9859409928321838,twitter,kalau lihat postingan medsos nge klaim kalau server coretax djp aman akses pihak luar pasti sebut benar alias hoaks,,
selamat datang indonesia gelap,neutral,0.991061806678772,tiktok,selamat datang indonesia gelap,,
orang pintar harus terus bersuara!,,,youtube,Orang pintar harus terus bersuara!,2025-11-04,
gabisa email,neutral,0.9584327340126038,tiktok,gabisa email,,
makan dapet tender,positive,0.8490287661552429,tiktok,makan dapet tender,,
"selalu follow the money bang... 1,3t.. itu kmana aja...",,,youtube,"Selalu Follow the money bang... 1,3T.. itu kmana aja...",2025-11-04,
akses,neutral,0.9954171180725098,tiktok,akses,,
email centang hijau bagaimana,negative,0.982187807559967,tiktok,email centang hijau bagaimana,,
sekelas web pemerintah modelannya begini nunggu no verifikasi udh kaya nunggu bansos,,,play_store,sekelas web pemerintah modelannya begini nunggu no verifikasi udh kaya nunggu bansos,2025-07-01 05:22:07,1.0
halo min kalau mau minta surat terang fiskal bagaimana website info kswp akses lewat coretax laku aju sejak minggu lalu keluar skfnya guna salah satu syarat ubah dokumen urgent,neutral,0.9952671527862548,twitter,halo min kalau mau minta surat terang fiskal bagaimana website info kswp akses lewat coretax laku aju sejak minggu lalu keluar skfnya guna salah satu syarat ubah dokumen urgent,,
mkny kok audit kpk,negative,0.9992283582687378,tiktok,mkny kok audit kpk,,
"jahat ya... “ingatlah bahwa di dalam jasad itu ada segumpal daging. jika ia baik, maka baik pula seluruh jasad. jika ia rusak, maka rusak pula seluruh jasad. ketahuilah bahwa ia adalah hati (jantung)” (hr. bukhari no. 52 dan muslim no. 1599). masalah bangsa ini bukan pada kemampuan akademik. tapi apa yang ada di dalam dada.",,,youtube,"Jahat ya...

“Ingatlah bahwa di dalam jasad itu ada segumpal daging. Jika ia baik, maka baik pula seluruh jasad. Jika ia rusak, maka rusak pula seluruh jasad. Ketahuilah bahwa ia adalah hati (jantung)” (HR. Bukhari no. 52 dan Muslim no. 1599).

Masalah bangsa ini bukan pada kemampuan akademik. Tapi apa yang ada di dalam dada.",2025-11-04,
dana triliun salur masyarakat lewat kredit bank himbara cukai rokok naik baik sistem coretax tari anggar lembaga efisien pph tanggung perintah kalau gaji bawah juta tagih tunggak,negative,0.9324975609779358,twitter,dana triliun salur masyarakat lewat kredit bank himbara cukai rokok naik baik sistem coretax tari anggar lembaga efisien pph tanggung perintah kalau gaji bawah juta tagih tunggak,,
dari 0 sampai full proper menurut lo bang,,,youtube,Dari 0 sampai full proper menurut Lo bang,2025-11-04,
buat temen mau buat npwp sat set hari jadi sini real tipu aman percaya,neutral,0.789642333984375,tiktok,buat temen mau buat npwp sat set hari jadi sini real tipu aman percaya,,
kisah usang tikus kantor,negative,0.9967657327651978,tiktok,kisah usang tikus kantor,,
november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,neutral,0.957859218120575,twitter,november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,,
