"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"bikin dong aplikasi yg gampang dalam pelaporan pajak dan ada penjelasan yg jelas juga detail. tanya aja semua masyarakat apa bisa lapor pajak dengan gampang. perbanyak vidio cara pakai aplikasi jangan cuma cela cela.","0","0","2025-11-07T03:30:41.000Z","bagan_99","https://www.tiktok.com/@davidalfasunarna/video/7569562862436273428","7117577660310389787","7569820691174294293","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=23547962&x-expires=1764061200&x-signature=K5cDyVnCISJfJjnCkUhf2hrg1LA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Bang udah bang 😂","0","0","2025-11-06T23:14:21.000Z","sidiqali17","https://www.tiktok.com/@davidalfasunarna/video/7569562862436273428","6572868209643552770","7569754591254332178","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13f29fcd7ed7a405b8f9f21191f26af0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=628537c3&x-expires=1764061200&x-signature=7y%2BEgGLOkjNKQ3STT59Bz5DPmKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"weeitss jng gt bang. dia lgi diatas awan om. mana ada yg percya omongan anda. biarin aja waktu yg jawab, ntar jg blunder lg 🤣🤣🤣","0","0","2025-11-07T00:11:44.000Z","2shaen79","https://www.tiktok.com/@davidalfasunarna/video/7569562862436273428","6956678322588419073","7569769407351112468","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/972665569e2b4405c8b4b9b25694bb06~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6c6e4bf5&x-expires=1764061200&x-signature=FWd2lJGdpZY72uw6gBOw0O56%2B1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Kekenya bawaan nya ngeboongin itu ngambil cuan","0","0","2025-11-06T19:32:23.000Z","cahbiko","https://www.tiktok.com/@davidalfasunarna/video/7569562862436273428","7110280738930639898","7569697438832132884","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5fc3e75282edc94dbf0251b9a709b5ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4bacf144&x-expires=1764061200&x-signature=rp5J1%2BZ%2BQDjUIUlzHdenge%2BCjKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"wakakaka cpanel + phpmyadmin 🤣🤣","0","0","2025-11-06T19:05:27.000Z","diega0924","https://www.tiktok.com/@davidalfasunarna/video/7569562862436273428","6936076343860872194","7569690489605276437","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/adf80b96b94bb2a4644cc546731debc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a591a3f0&x-expires=1764061200&x-signature=vJtZXh6VVMScSqy98yJHn%2Fheh4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"wah pak Purbaya hrs dilaporan pake Whatsapp lapor pak Purbaya..","0","0","2025-11-06T16:37:29.000Z","lucky.noor","https://www.tiktok.com/@davidalfasunarna/video/7569562862436273428","7036502956158026754","7569652362873946896","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3a8a8d4333ebadb9872386078d03eff2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3a736d52&x-expires=1764061200&x-signature=t0FtQwQIx6WAqF1v7jb19fxJ8oE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"gw udh muaaakkkk😭","2","0","2025-10-06T05:35:43.000Z","ijat_slebew14","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6875350516126254082","7557978179773940497","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/3eacfb66d22827b78232ae0a7f030a23~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be6ce412&x-expires=1764061200&x-signature=IAIDE8ufqhHVaWF6DbuaH98Vys0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"eror mulu, eror mulu, eror mulu👏🏻👏🏻👏🏻","4","0","2025-10-06T14:42:13.000Z","monokrowm","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6868250992216884226","7558119043393012497","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/29a5b2b1d149b106e5fa32080226e6a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0ba7aad&x-expires=1764061200&x-signature=ogxDUIwI7bipN%2B9Qkn0eABVp3Y0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"inovasi buatan boomer","3","0","2025-10-08T11:50:09.000Z","ratcundunya","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6814798537210233858","7558816886529016584","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89e40d5c673f552aedac0b0c69e83d67~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2afc137e&x-expires=1764061200&x-signature=NuL2k1dip9TNGFt6IkZ9nGGmfXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tepuk korupsi gak ada kah","3","0","2025-10-06T06:00:20.000Z","oyenmoyen170","https://www.tiktok.com/@inilahcom/video/7557958553273748743","7371119056328819718","7557727232925336341","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/112f6da7ac353fc54bc7d168747f496d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8092ebb0&x-expires=1764061200&x-signature=7MGhj18aJ96fB29UMT7rvxmD0Qo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pengadaan pengadaan eror mulu","1","0","2025-10-06T13:23:33.000Z","arangsimantap","https://www.tiktok.com/@inilahcom/video/7557958553273748743","7051268413755261954","7558098793398518546","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/57855032f9b4d389ec4f4a9007d98d01~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=575df425&x-expires=1764061200&x-signature=d3%2Fy6JkO%2BySHj4gLN%2BdGQz9gm14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sampe sekarang error muluuu","1","0","2025-10-07T15:47:06.000Z","mrtiinn_","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6866777697189577729","7558506864189145863","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7e353faed8ec10fcde4d2c7cded33d45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fbbf41d6&x-expires=1764061200&x-signature=9ZC9QaeDMbB%2BrBS6Zj%2BjQQfxpvM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"setelah tepuk pramuka semua yel yel ditepukin 😭","1","0","2025-10-06T09:17:01.000Z","luvv655","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6829859708674900994","7558035241618653968","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/923f2274c07bebe46126c4e9ccc7684f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=236698cd&x-expires=1764061200&x-signature=PhMPCvGz%2B%2BjcYz85JoSgjFpHois%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"yang wajib mah solat pak buk","3","0","2025-10-07T14:35:21.000Z","triaputrisal_","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6611654521574326277","7558488362798940945","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/12b6d4c7494590a74c5e3c1894ce3552~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2290febf&x-expires=1764061200&x-signature=vtKZrjVlD52o31hM%2BPEhSur7mkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sok asik ini..pgn bgt diajak","4","0","2025-10-07T07:35:12.000Z","mutiaraasrii","https://www.tiktok.com/@inilahcom/video/7557958553273748743","7147202903651533851","7558380108437226248","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2332b710a095871ca26aed874d35eac6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e37f84db&x-expires=1764061200&x-signature=YM7YtWX9bkpMx%2BQFDGi402%2FvhLQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Tebak berapa anggaran pembuatan video ini","4","0","2025-10-06T13:13:34.000Z","haqfai_22","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6864488155199931394","7558096233257009927","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd414560ab36b556e65956955fd1e4b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4f13d9e&x-expires=1764061200&x-signature=kGSfxlGCHJP6eC0dAYb58H7kYAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"benerin dulu sistemnya cuk","3","0","2025-10-06T12:28:13.000Z","deeandraah","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6870887662590329857","7558084536522031879","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1ae88474bc5d67b308c0628a48e86030~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e26585bd&x-expires=1764061200&x-signature=lGx6ErCjocIKYRgG891mbUrVmXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sistem lu noh benerin dlu 🗿","3","0","2025-10-08T01:58:16.000Z","rinoism","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6772497229871547393","7558664341731181320","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0fcfffe2a1b27fa554fda8eb376d1544~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e79f826&x-expires=1764061200&x-signature=9xiH8Axfr5rQy8HpraOOa%2BdzxuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini karyawannya yg gen z ga ada yg mau bilangin gitu?😭","3","0","2025-10-06T06:09:54.000Z","zigmahhh","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6809989671147750402","7557987028711899922","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9217d303f3a612df51b50b4e962585c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ced454bd&x-expires=1764061200&x-signature=jAz3VaCOgXm%2FmhCIBXpkRJonPJQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"benerin dulu gak si aplikasi nya error mulu","2","0","2025-10-08T03:27:53.000Z","chonjes_","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6754145281157252097","7558687458759000850","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e776b4c6976fae8d6ae76c8f888a6077~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c499c9a&x-expires=1764061200&x-signature=qcLw4DQPjFeQ46MfVZVwZrMSYok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ngakak tapi keinget error mulu ga jadi ngakak🙂","2","0","2025-10-08T10:40:14.000Z","adndwag","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6743226695739819009","7558798877378790151","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8b6ef5fdcdaf96c0c5724cd8eab7c48d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8a5e297f&x-expires=1764061200&x-signature=8BvfTZ2L7qJA3ZUTeGkSunijxdQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Boomer dgn segala gebrakannya😭","3","0","2025-10-08T06:29:05.000Z","greenteabalado","https://www.tiktok.com/@inilahcom/video/7557958553273748743","7532578822244533255","7558734125647282951","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/63585476892df96bd520f03766eef7d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f48f001&x-expires=1764061200&x-signature=D15K6%2FE%2FlNE5ZhPi1Xv5Ov6rqnE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Aplikasi gagal.","1","0","2025-11-03T12:01:03.000Z","fajriani.djafar","https://www.tiktok.com/@inilahcom/video/7557958553273748743","7360121589822653445","7568467445561049864","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7360122005158264838~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=398bb577&x-expires=1764061200&x-signature=vTgUZXNkILgGuUdV0LnQIbFlcvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sebecanda inikah pemerintah 🤣🤣🤣.","1","0","2025-11-02T14:43:03.000Z","tetapganteng3","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6944611085903627265","7568137945048580881","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a39306321cb0334bef35c955cf6442a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f65dcd78&x-expires=1764061200&x-signature=7WW%2BYkF6LBo8YUJgKrOU5LYh7vE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"LAILLAHAILLAH 😭😭","1","0","2025-10-06T13:07:24.000Z","k.chynii","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6884855980842222593","7558094624389661441","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b70c6d50388956fa52a8b7cbfed45c35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54296a75&x-expires=1764061200&x-signature=20fcXmOQY557WQGxMwvXYokir2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Error terus error terus error terus 👏👏👏","1","0","2025-10-08T07:10:44.000Z","suciajuli","https://www.tiktok.com/@inilahcom/video/7557958553273748743","6973528447968625666","7558744873688777493","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a43a89b082a14eb21ab3280e8a2bf350~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1588ee6&x-expires=1764061200&x-signature=vzhcfsgbbdYjAEZnK4S2DgYn0u0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"TEPUK 19 JUTA LAPANGAN KERJA","7","0","2025-10-06T05:37:55.000Z","akunprivatenc","https://www.tiktok.com/@inilahcom/video/7557958553273748743","7476109004710003719","7557978800538141448","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c1744551583405064a864caa03732b8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7fbc3d7a&x-expires=1764061200&x-signature=ywzlyfZ04ldFfFx%2Fft3UrEpALNI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"kalau sistemnya lancar, bayar pajak juga nggak ribet, jadi ekonomi jalan terus tanpa hambatan!","4","0","2025-02-14T09:16:33.000Z","teh.suci72","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7465274512407184402","7471201176127226631","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d4ac328532690c926e6b169c7e5c700f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a9269f7b&x-expires=1764061200&x-signature=gyIynD0H5vXkbyO1DzX%2FBsN3Xao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"seharusnya jgn terburu2 menjadikan coretax jd superapps pajak, i know utk migrasi proses dll, tp klo misalnya sistem lama msih lebih optimal dibanting apps ini knp ga coba perlahan dl aja, toh kan apps lainnya jg dikembangkan mulai dr hulu stlah optimal br ke hilir","5","0","2025-02-16T03:22:59.000Z","pacaranrasatemen","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7146146248533050369","7471852207274541840","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d50b994c1aaabea43fdd5f7e3323caa3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9287c19d&x-expires=1764061200&x-signature=MedkASsyvG4t3a9jdQSYmMhuskU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"emang disengaja ama dirjen pajak, biar uang pajak dibayarkan ke kantor dan bisa diselewangkan dananya. coz kalo uang lngsung masuk ke rekening negara via online, mereka gak dapet apa2.","1","0","2025-02-15T01:23:09.000Z","geito.0001","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6562068170718412801","7471450149065048850","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4a430453c199562187bec204f4957bc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4e9e0456&x-expires=1764061200&x-signature=8MAm1rpyHcnlirndKEzvl9czurY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Wkwk coretax dh mahal sistemnya kek SIPD.","2","0","2025-02-13T08:36:57.000Z","cveez_prw","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6558304291811000321","7470819840724157202","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c848a6d2142828b0ef788171eb93babb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ac2dfce0&x-expires=1764061200&x-signature=qWhNXz9TtSTJJuS7V4NwVEMqoC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"harga 1,3 servernya di kenya 😂","1","0","2025-02-14T01:10:21.000Z","blindtok.id","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7012657210892207109","7471075829997519634","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/05626411deaca2aef3ef41e71307a5a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a49070a4&x-expires=1764061200&x-signature=IPC9fIClZxF%2B46BnejJ5%2FTuuqtw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"1,3 T rasa akses website primbon😂","2","0","2025-02-13T15:25:31.000Z","orangerange95","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6591739469308198914","7470925171424822023","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0150adc8f331f4140dfa70a560ac4b75~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f86f2ad7&x-expires=1764061200&x-signature=cRevo6%2FTJfWU52EMAegu4gweOS0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bayangin yg harusnya pegawe yg ngurus, skrg direktur mesti turun tangan juga…… jadi mau gamau gw minta akun direktur gw 😭😭😭","2","3","2025-02-13T14:53:38.000Z","whatsanjiloves","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6848562693046748161","7470916867877241606","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/cbb72fd31b1b89a5355713c35cde72ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=43937d48&x-expires=1764061200&x-signature=eH68nszUjq0jQ2vaT%2Brf4QViXsk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bro ada niat pindah negara ngga?","1","0","2025-02-13T11:52:31.000Z","zzzzzzzzjj1","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7086019164209677318","7470870303426544392","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5fc5d6d450f63124be134861c88eaa21~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a87608c5&x-expires=1764061200&x-signature=wTeMjXr3wI0XFNCa3cp0Ngta0sI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"related ngerasain jg 😡","1","0","2025-02-13T11:25:07.000Z","mhanafiakh","https://www.tiktok.com/@raymondchins/video/7470807249930226999","7073483279923905562","7470863196543943441","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4076b7ad1607ee28312269d8abf4a401~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8de773f2&x-expires=1764061200&x-signature=sUWADPf5btEBXKsu4acZ3AF30dc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"udah di titik cuapeeekkk bgt sama konoha inii","1","0","2025-02-14T21:56:56.000Z","lvilovin","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6998778954610099226","7471396962228667144","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7e827d50a6a8fa94fc80899b82def946~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0aa19175&x-expires=1764061200&x-signature=2iR7fmf1GgbF0DvkUjd3AUb6djs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"you know lah ya 😅","1","0","2025-02-13T15:51:27.000Z","rezha_321","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6811724459935122433","7470931783036355334","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/550c81ad7b7a9c471fb3f480df6882f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d0aa3257&x-expires=1764061200&x-signature=yz6RwoVM7mlUnZTXoOyOoMreErg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"yg ngerjain anak magang bang wajar🙏🏻😂","1","0","2025-02-13T09:58:21.000Z","dimashotwils","https://www.tiktok.com/@raymondchins/video/7470807249930226999","6973951999851381762","7470840826568131349","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5672c7aeca6f46043d60fc69aa609661~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c0bc2f41&x-expires=1764061200&x-signature=9HD%2FzD%2Firjv2GfHYgEcVtiBD%2Frg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"uda ga bisa login di ereg🥺","0","0","2025-01-21T15:43:58.000Z","cemilanmanis","https://www.tiktok.com/@tempo.co/video/7461568803072216327","6818501175115416578","7462394947049816839","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d18d0ce796dc4264e8b31cb07907f5f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbf6c58c&x-expires=1764061200&x-signature=gLTjlIyQrFv1jN8ZrO5HChYB4OI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bner bngttt😭😭😭😭😭","0","0","2025-01-23T06:08:02.000Z","demarii","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","6563570714870759426","7462988662369911568","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7115c7bfcf1d24d0f56b4e23cdd68bfd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68b60911&x-expires=1764061200&x-signature=%2BMG7jp6EYpDx9OiO9%2BfiSWmUzvk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cashback berapa ya itu👀","0","0","2025-01-23T14:29:06.000Z","mmikimum","https://www.tiktok.com/@davidalfasunarna/video/7461925862305385734","7082576261529207809","7463117762216182533","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/dd10363f5b9d3a50b36051dc7fa236ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b4092f6&x-expires=1764061200&x-signature=RaLxfsyI8Vwwrii1Sgq%2F%2Fqeo9ls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
